index,answer
1368,
1369,
1370,choice='C' probability=0.25
1371,choice='C' probability=0.9
1372,choice='C' probability=0.9
1373,choice='C' probability=0.8
1374,
1375,
1376,choice='B' probability=0.8
1377,
1378,choice='C' probability=0.9
1379,choice='D' probability=0.9
1380,choice='A' probability=0.8
1381,
1382,
1383,choice='C' probability=0.75
1384,choice='C' probability=0.85
1385,
1386,
1387,choice='A' probability=0.8
1388,choice='C' probability=0.9
1389,
1390,choice='C' probability=0.8
1391,choice='A' probability=0.8
1392,choice='C' probability=0.4
1393,choice='C' probability=0.8
1394,choice='A' probability=0.8
1395,choice='C' probability=0.8
1396,
1397,
1398,
1399,choice='C' probability=0.6
1400,choice='B' probability=0.9
1401,
1402,choice='A' probability=0.25
1403,
1404,choice='B' probability=0.8
1405,choice='C' probability=0.8
1406,
1407,choice='B' probability=0.9
1408,choice='C' probability=0.25
1409,
1410,choice='C' probability=0.6
1411,
1412,choice='C' probability=0.8
1413,
1414,
1415,choice='A' probability=0.75
1416,choice='A' probability=0.8
1417,choice='A' probability=0.6
1418,
1419,choice='C' probability=0.8
1420,choice='A' probability=0.7
1421,choice='A' probability=0.8
1422,choice='C' probability=0.75
1423,choice='A' probability=0.74
1424,choice='A' probability=0.8
1425,choice='C' probability=0.8
1426,
1427,choice='C' probability=0.9
1428,choice='A' probability=0.7
1429,choice='A' probability=0.7
1430,
1431,
1432,
1433,
1434,
1435,choice='C' probability=0.2
1436,choice='C' probability=0.4
1437,choice='C' probability=0.9
1438,choice='C' probability=0.8
1439,choice='A' probability=0.6
1440,choice='A' probability=0.8
1441,choice='A' probability=0.8
1442,
1443,choice='A' probability=0.6
1444,choice='C' probability=0.8
1445,choice='C' probability=0.8
1446,choice='C' probability=0.8
1447,
1448,choice='B' probability=0.75
1449,choice='C' probability=0.8
1450,
1451,choice='A' probability=0.4
1452,
1453,choice='C' probability=0.8
1454,choice='A' probability=0.7
1455,
1456,choice='A' probability=0.85
1457,choice='D' probability=0.8
1458,choice='A' probability=0.7
1459,
1460,
1461,choice='A' probability=0.8
1462,choice='A' probability=0.75
1463,choice='A' probability=0.8
1464,
1465,choice='A' probability=0.8
1466,
1467,
1468,
1469,choice='A' probability=0.6
1470,choice='A' probability=0.9
1471,
1472,choice='C' probability=0.8
1473,choice='D' probability=0.8
1474,
1475,
1476,choice='A' probability=0.9
1477,
1478,choice='A' probability=0.8
1479,choice='A' probability=0.85
1480,choice='C' probability=0.8
1481,
1482,
1483,
1484,
1485,choice='A' probability=0.6
1486,
1487,choice='C' probability=0.8
1488,choice='C' probability=0.8
1489,choice='A' probability=0.75
1490,
1491,choice='A' probability=0.7
1492,choice='C' probability=0.75
1493,choice='A' probability=0.85
1494,
1495,
1496,choice='A' probability=0.8
1497,
1498,choice='A' probability=0.4
1499,
1500,
1501,choice='C' probability=0.9
1502,choice='B' probability=0.8
1503,
1504,choice='A' probability=0.8
1505,choice='B' probability=0.75
1506,choice='C' probability=0.25
1507,choice='A' probability=0.8
1508,
1509,
1510,
1511,choice='D' probability=0.8
1512,choice='B' probability=0.5
1513,
1514,choice='A' probability=0.2
1515,choice='C' probability=0.8
1516,choice='A' probability=0.6
1517,choice='C' probability=0.8
1518,choice='A' probability=0.9
1519,choice='A' probability=0.8
1520,choice='A' probability=0.75
1521,choice='C' probability=0.8
1522,choice='C' probability=0.8
1523,choice='A' probability=0.8
1524,
1525,choice='A' probability=0.25
1526,choice='C' probability=0.25
1527,choice='A' probability=0.75
1528,choice='A' probability=0.25
1529,choice='C' probability=0.75
1530,
1531,
1532,choice='C' probability=0.8
1533,choice='C' probability=0.75
1534,
1535,
1536,choice='C' probability=0.8
1537,
1538,
1539,choice='D' probability=0.8
1540,
1541,choice='A' probability=0.75
1542,
1543,choice='C' probability=0.8
1544,choice='C' probability=0.75
1545,choice='A' probability=0.25
1546,choice='C' probability=0.9
1547,choice='B' probability=0.9
1548,choice='A' probability=0.5
1549,choice='A' probability=0.8
1550,choice='A' probability=0.5
1551,choice='A' probability=0.8
1552,
1553,choice='A' probability=0.5
1554,choice='A' probability=0.4
1555,choice='A' probability=0.75
1556,choice='B' probability=0.8
1557,choice='C' probability=0.9
1558,choice='A' probability=0.8
1559,
1560,choice='B' probability=0.9
1561,choice='A' probability=0.4
1562,choice='C' probability=0.25
1563,choice='A' probability=0.8
1564,choice='C' probability=0.8
1565,choice='C' probability=0.8
1566,choice='C' probability=0.8
1567,choice='C' probability=0.8
1568,choice='C' probability=0.7
1569,
1570,choice='C' probability=0.8
1571,choice='C' probability=0.25
1572,choice='C' probability=0.6
1573,choice='A' probability=0.8
1574,choice='C' probability=0.8
1575,choice='A' probability=0.9
1576,choice='A' probability=0.25
1577,choice='A' probability=0.4
1578,choice='A' probability=0.75
1579,choice='A' probability=0.75
1580,choice='B' probability=0.7
1581,
1582,
1583,choice='A' probability=0.3
1584,choice='B' probability=0.25
1585,choice='C' probability=0.8
1586,choice='A' probability=0.25
1587,choice='A' probability=0.25
1588,
1589,choice='A' probability=0.9
1590,choice='C' probability=0.8
1591,
1592,choice='C' probability=0.6
1593,
1594,
1595,choice='C' probability=0.8
1596,choice='A' probability=0.8
1597,choice='A' probability=0.75
1598,choice='A' probability=0.9
1599,
1600,
1601,choice='A' probability=0.8
1602,choice='C' probability=0.9
1603,choice='B' probability=0.7
1604,choice='A' probability=0.7
1605,choice='A' probability=0.8
1606,choice='A' probability=0.1667
1607,choice='A' probability=0.8
1608,choice='A' probability=0.7
1609,choice='B' probability=0.75
1610,
1611,choice='A' probability=0.7
1612,choice='C' probability=0.25
1613,choice='C' probability=0.2
1614,choice='A' probability=0.2
1615,choice='C' probability=0.9
1616,choice='A' probability=0.8
1617,
1618,choice='A' probability=0.5
1619,choice='A' probability=0.8
1620,
1621,choice='A' probability=0.9
1622,choice='A' probability=0.8
1623,choice='A' probability=0.75
1624,
1625,choice='A' probability=0.25
1626,choice='C' probability=0.9
1627,
1628,choice='A' probability=0.25
1629,choice='C' probability=0.25
1630,choice='C' probability=0.5
1631,choice='A' probability=0.9
1632,
1633,
1634,choice='A' probability=0.8
1635,choice='C' probability=0.8
1636,choice='C' probability=0.6
1637,choice='A' probability=0.6
1638,choice='C' probability=0.8
1639,
1640,choice='D' probability=0.8
1641,choice='A' probability=0.9
1642,choice='B' probability=0.9
1643,choice='A' probability=0.8
1644,choice='A' probability=0.7
1645,
1646,choice='C' probability=0.8
1647,choice='B' probability=0.25
1648,choice='C' probability=0.95
1649,choice='C' probability=0.25
1650,choice='A' probability=0.8
1651,
1652,choice='C' probability=0.8
1653,
1654,choice='A' probability=0.8
1655,choice='A' probability=0.8
1656,choice='A' probability=0.8
1657,choice='C' probability=0.8
1658,choice='A' probability=0.8
1659,choice='A' probability=0.25
1660,
1661,
1662,choice='C' probability=0.8
1663,
1664,choice='C' probability=0.8
1665,
1666,choice='A' probability=0.8
1667,
1668,choice='C' probability=0.8
1669,choice='C' probability=0.9
1670,choice='A' probability=0.4
1671,choice='B' probability=0.5
1672,
1673,choice='C' probability=0.2
1674,
1675,choice='C' probability=0.8
1676,choice='A' probability=0.8
1677,choice='A' probability=0.8
1678,
1679,choice='C' probability=0.25
1680,choice='C' probability=0.25
1681,choice='C' probability=0.25
1682,choice='A' probability=0.75
1683,choice='A' probability=0.8
1684,choice='C' probability=0.75
1685,choice='B' probability=0.8
1686,choice='B' probability=0.8
1687,choice='D' probability=0.9
1688,choice='A' probability=0.8
1689,
1690,choice='B' probability=0.8
1691,
1692,choice='C' probability=0.8
1693,choice='A' probability=0.8
1694,choice='C' probability=0.8
1695,
1696,
1697,choice='A' probability=0.8
1698,
1699,choice='C' probability=0.5
1700,
1701,choice='A' probability=0.75
1702,choice='B' probability=0.8
1703,
1704,choice='A' probability=0.8
1705,choice='C' probability=0.25
1706,choice='C' probability=0.8
1707,
1708,choice='C' probability=0.7
1709,choice='B' probability=0.8
1710,
1711,choice='A' probability=0.8
1712,choice='A' probability=0.8
1713,choice='C' probability=0.8
1714,
1715,
1716,choice='A' probability=0.8
1717,choice='A' probability=0.8
1718,choice='C' probability=0.8
1719,
1720,choice='C' probability=0.6
1721,
1722,
1723,
1724,
1725,choice='C' probability=0.8
1726,choice='B' probability=0.8
1727,choice='C' probability=0.8
1728,choice='A' probability=0.8
1729,choice='A' probability=0.8
1730,choice='C' probability=0.8
1731,
1732,choice='A' probability=0.8
1733,
1734,
1735,choice='C' probability=0.8
1736,choice='A' probability=0.4
1737,
1738,choice='A' probability=0.9
1739,choice='A' probability=0.8
1740,
1741,choice='C' probability=0.8
1742,
1743,choice='A' probability=0.8
1744,choice='A' probability=0.8
1745,choice='C' probability=0.2
1746,choice='A' probability=0.8
1747,choice='A' probability=0.8
1748,choice='C' probability=0.8
1749,
1750,choice='C' probability=0.8
1751,choice='A' probability=0.8
1752,choice='C' probability=0.8
1753,
1754,choice='A' probability=0.7
1755,choice='A' probability=0.6
1756,
1757,
1758,choice='A' probability=0.75
1759,choice='C' probability=0.75
1760,choice='C' probability=0.8
1761,
1762,
1763,
1764,choice='C' probability=0.5
1765,choice='C' probability=0.9
1766,choice='C' probability=0.9
1767,choice='B' probability=0.7
1768,choice='C' probability=0.8
1769,choice='A' probability=0.25
1770,
1771,choice='A' probability=0.9
1772,
1773,choice='C' probability=0.5
1774,choice='C' probability=0.5
1775,choice='A' probability=0.8
1776,
1777,choice='A' probability=0.8
1778,
1779,choice='A' probability=0.8
1780,choice='A' probability=0.8
1781,choice='A' probability=0.75
1782,choice='A' probability=0.8
1783,choice='C' probability=0.9
1784,choice='C' probability=0.8
1785,
1786,
1787,choice='C' probability=0.25
1788,
1789,choice='A' probability=0.8
1790,
1791,choice='C' probability=0.8
1792,
1793,choice='C' probability=0.8
1794,choice='C' probability=0.8
1795,choice='C' probability=0.8
1796,
1797,choice='C' probability=0.8
1798,choice='C' probability=0.6
1799,choice='A' probability=0.8
1800,
1801,choice='A' probability=0.8
1802,choice='A' probability=0.9
1803,choice='C' probability=0.9
1804,
1805,choice='A' probability=0.7
1806,
1807,choice='B' probability=0.9
1808,choice='C' probability=0.8
1809,choice='C' probability=0.7
1810,choice='C' probability=0.95
1811,choice='A' probability=0.25
1812,choice='A' probability=0.25
1813,choice='C' probability=0.25
1814,choice='D' probability=0.8
1815,choice='A' probability=0.6
1816,
1817,
1818,choice='A' probability=0.6
1819,choice='A' probability=0.3333
1820,
1821,choice='C' probability=0.4
1822,choice='A' probability=0.8
1823,choice='A' probability=0.8
1824,choice='D' probability=0.8
1825,choice='A' probability=0.8
1826,
1827,
1828,choice='C' probability=0.2
1829,choice='C' probability=0.8
1830,choice='C' probability=0.8
1831,
1832,choice='A' probability=0.25
1833,choice='C' probability=0.9
1834,
1835,choice='A' probability=0.8
1836,
1837,
1838,choice='A' probability=0.8
1839,choice='A' probability=0.75
1840,choice='A' probability=0.6
1841,choice='A' probability=0.25
1842,choice='C' probability=0.8
1843,
1844,choice='C' probability=0.8
1845,
1846,
1847,choice='C' probability=0.8
1848,choice='A' probability=0.75
1849,choice='A' probability=0.8
1850,
1851,choice='A' probability=0.8
1852,choice='C' probability=0.2
1853,choice='A' probability=0.6
1854,
1855,
1856,
1857,
1858,choice='A' probability=0.9
1859,choice='C' probability=0.7
1860,choice='C' probability=0.8
1861,choice='A' probability=0.8
1862,choice='C' probability=0.75
1863,choice='B' probability=0.8
1864,choice='A' probability=0.8
1865,choice='C' probability=0.4
1866,
1867,choice='C' probability=0.9
1868,choice='C' probability=0.8
1869,
1870,choice='C' probability=0.8
1871,
1872,
1873,
1874,choice='A' probability=0.8
1875,choice='A' probability=0.7
1876,choice='C' probability=0.6
1877,choice='A' probability=0.8
1878,
1879,choice='A' probability=0.75
1880,
1881,
1882,choice='C' probability=0.8
1883,
1884,
1885,choice='C' probability=0.8
1886,
1887,choice='A' probability=0.8
1888,
1889,choice='A' probability=0.8
1890,
1891,
1892,choice='A' probability=0.6
1893,
1894,choice='C' probability=0.8
1895,
1896,choice='C' probability=0.8
1897,choice='C' probability=0.8
1898,
1899,
1900,choice='C' probability=0.8
1901,
1902,choice='B' probability=0.9
1903,choice='A' probability=0.85
1904,choice='A' probability=0.4
1905,choice='C' probability=0.8
1906,choice='A' probability=0.8
1907,choice='C' probability=0.6
1908,choice='C' probability=0.8
1909,choice='A' probability=0.8
1910,
1911,choice='A' probability=0.8
1912,
1913,
1914,
1915,choice='A' probability=0.8
1916,
1917,choice='C' probability=0.8
1918,choice='A' probability=0.8
1919,choice='A' probability=0.8
1920,
1921,
1922,
1923,choice='A' probability=0.9
1924,
1925,choice='A' probability=0.8
1926,
1927,choice='A' probability=0.8
1928,
1929,choice='A' probability=0.8
1930,choice='C' probability=0.8
1931,choice='A' probability=0.8
1932,choice='A' probability=0.9
